name,accuracy,train_time,test_time,dimensions,method,encoding,iterations,lr,chunks,threshold,reduce_subclass,model_quantize,epsilon,alpha,beta,theta,r,lazy_regeneration,model_neural,lazy_regeneration,model_neural,partial_data,robustness_failed_dimensions,weight_decay,learning_rate,dropout_rate
Echocardiogram,0.8787878787878788,0.14026784896850586,0.019909143447875977,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Echocardiogram,0.8484848484848485,0.14059734344482422,0.01983475685119629,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Echocardiogram,0.8181818181818182,0.1403672695159912,0.019828319549560547,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ecoli,0.8333333333333334,0.15837359428405762,0.029574871063232422,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ecoli,0.8333333333333334,0.15712261199951172,0.029567956924438477,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ecoli,0.8095238095238095,0.15803194046020508,0.029612064361572266,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ecoli,0.8452380952380952,0.15790724754333496,0.029681921005249023,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ecoli,0.8690476190476191,0.15886473655700684,0.029634952545166016,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
EnergyY1,0.953125,0.18886518478393555,0.049225807189941406,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
EnergyY1,0.9375,0.18827557563781738,0.049266815185546875,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
EnergyY1,0.9479166666666666,0.18866968154907227,0.04936814308166504,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
EnergyY1,0.953125,0.1884756088256836,0.049280643463134766,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
EnergyY1,0.9583333333333334,0.18849611282348633,0.049208641052246094,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
EnergyY2,0.9010416666666666,0.1892387866973877,0.04914259910583496,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
EnergyY2,0.890625,0.18884062767028809,0.04910635948181152,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
EnergyY2,0.90625,0.18852686882019043,0.04921269416809082,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
EnergyY2,0.8958333333333334,0.18822598457336426,0.049128055572509766,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
EnergyY2,0.890625,0.1886744499206543,0.04925799369812012,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Fertility,0.92,0.13672995567321777,0.018407106399536133,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Fertility,0.88,0.13650131225585938,0.018334150314331055,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Fertility,0.88,0.137099027633667,0.018480539321899414,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Fertility,0.88,0.13637900352478027,0.018419265747070312,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Fertility,0.88,0.13699078559875488,0.018447160720825195,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Flags,0.7083333333333334,0.14803552627563477,0.02309727668762207,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Flags,0.6458333333333334,0.14807701110839844,0.02305293083190918,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Flags,0.6041666666666666,0.14799237251281738,0.02301502227783203,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Flags,0.625,0.1477820873260498,0.022973299026489258,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Flags,0.6875,0.1477651596069336,0.022949695587158203,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Glass,0.5471698113207547,0.1507570743560791,0.023787975311279297,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Glass,0.5660377358490566,0.1503925323486328,0.023797988891601562,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Glass,0.5471698113207547,0.15052247047424316,0.023808002471923828,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Glass,0.5849056603773585,0.15031647682189941,0.02385091781616211,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Glass,0.6415094339622641,0.15094876289367676,0.0238034725189209,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HabermanSurvival,0.75,0.15378379821777344,0.02788853645324707,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HabermanSurvival,0.6447368421052632,0.1542038917541504,0.0279543399810791,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HabermanSurvival,0.7236842105263158,0.15490484237670898,0.028027772903442383,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HabermanSurvival,0.6973684210526315,0.15391921997070312,0.027932405471801758,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HabermanSurvival,0.6973684210526315,0.15376782417297363,0.027899503707885742,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HayesRoth,0.7857142857142857,0.14327335357666016,0.0190279483795166,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HayesRoth,0.8571428571428571,0.1428055763244629,0.018935680389404297,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HayesRoth,0.8571428571428571,0.14263701438903809,0.018923282623291016,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HayesRoth,0.8928571428571429,0.14302372932434082,0.018947601318359375,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HayesRoth,0.8571428571428571,0.1427323818206787,0.0189664363861084,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartCleveland,0.631578947368421,0.1577160358428955,0.028139591217041016,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartCleveland,0.618421052631579,0.15680241584777832,0.0280454158782959,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartCleveland,0.618421052631579,0.15658974647521973,0.028069019317626953,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartCleveland,0.618421052631579,0.1568758487701416,0.027997493743896484,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartCleveland,0.5789473684210527,0.15639305114746094,0.028142213821411133,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartHungarian,0.7671232876712328,0.15373873710632324,0.027292966842651367,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartHungarian,0.7397260273972602,0.15376591682434082,0.027273178100585938,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartHungarian,0.7397260273972602,0.15362071990966797,0.027324438095092773,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartHungarian,0.8082191780821918,0.1539604663848877,0.02729964256286621,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartHungarian,0.7397260273972602,0.15445804595947266,0.027317047119140625,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartSwitzerland,0.3870967741935484,0.14105629920959473,0.019852399826049805,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartSwitzerland,0.2903225806451613,0.1411755084991455,0.019749164581298828,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartSwitzerland,0.3870967741935484,0.14073753356933594,0.01985335350036621,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartSwitzerland,0.41935483870967744,0.1408860683441162,0.01980280876159668,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartSwitzerland,0.3548387096774194,0.14063048362731934,0.019669771194458008,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartVa,0.24,0.1483440399169922,0.02334308624267578,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartVa,0.4,0.14768290519714355,0.023333311080932617,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartVa,0.38,0.1481926441192627,0.02339768409729004,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartVa,0.28,0.14778733253479004,0.023393869400024414,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HeartVa,0.34,0.1477813720703125,0.023426532745361328,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Hepatitis,0.8461538461538461,0.14187097549438477,0.020964384078979492,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Hepatitis,0.7948717948717948,0.14174246788024902,0.020986080169677734,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Hepatitis,0.8205128205128205,0.1408541202545166,0.020966291427612305,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Hepatitis,0.7948717948717948,0.14165711402893066,0.021010160446166992,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Hepatitis,0.7692307692307693,0.14165472984313965,0.020867586135864258,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HillValley,0.5033003300330033,0.319866418838501,0.127882719039917,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HillValley,0.5429042904290429,0.30998897552490234,0.12735366821289062,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HillValley,0.5214521452145214,0.3048372268676758,0.12736964225769043,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HillValley,0.528052805280528,0.3422119617462158,0.12910819053649902,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HillValley,0.5396039603960396,0.32058143615722656,0.13144588470458984,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HorseColic,0.8676470588235294,0.16761016845703125,0.0265047550201416,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HorseColic,0.8382352941176471,0.16550922393798828,0.026411056518554688,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HorseColic,0.8382352941176471,0.16586565971374512,0.026481151580810547,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HorseColic,0.8529411764705882,0.1660780906677246,0.026516437530517578,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
HorseColic,0.8823529411764706,0.16475462913513184,0.026438474655151367,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
IlpdIndianLiver,0.684931506849315,0.1854689121246338,0.04071855545043945,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
IlpdIndianLiver,0.726027397260274,0.18704771995544434,0.040993452072143555,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
IlpdIndianLiver,0.6917808219178082,0.18563055992126465,0.04078221321105957,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
IlpdIndianLiver,0.7123287671232876,0.18492913246154785,0.040766239166259766,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
IlpdIndianLiver,0.6917808219178082,0.18654799461364746,0.04080939292907715,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
ImageSegmentation,0.8480952380952381,0.15807557106018066,0.4810905456542969,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
ImageSegmentation,0.8452380952380952,0.15807414054870605,0.39495134353637695,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
ImageSegmentation,0.8923809523809524,0.1581559181213379,0.3942110538482666,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
ImageSegmentation,0.8857142857142857,0.15816664695739746,0.39514684677124023,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
ImageSegmentation,0.8957142857142857,0.15830278396606445,0.39539265632629395,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ionosphere,0.9318181818181818,0.16536927223205566,0.029195308685302734,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ionosphere,0.9431818181818182,0.16655421257019043,0.029207706451416016,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ionosphere,0.9431818181818182,0.16466546058654785,0.029314756393432617,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ionosphere,0.9545454545454546,0.16647577285766602,0.029268503189086914,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Ionosphere,0.9545454545454546,0.16631603240966797,0.029372453689575195,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Iris,0.972972972972973,0.13884902000427246,0.019980669021606445,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Iris,0.972972972972973,0.13834309577941895,0.020128250122070312,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Iris,0.972972972972973,0.14051485061645508,0.02055525779724121,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Iris,0.972972972972973,0.13881206512451172,0.019983768463134766,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Iris,0.972972972972973,0.13871526718139648,0.019965171813964844,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
LedDisplay,0.74,0.20444464683532715,0.05924272537231445,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
LedDisplay,0.748,0.20447230339050293,0.05915045738220215,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
LedDisplay,0.756,0.2039806842803955,0.0591731071472168,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
LedDisplay,0.764,0.20414519309997559,0.059296607971191406,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
LedDisplay,0.724,0.20384788513183594,0.05896401405334473,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Lenses,0.8333333333333334,0.130875825881958,0.014868497848510742,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Lenses,0.6666666666666666,0.1308286190032959,0.014944314956665039,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Lenses,0.6666666666666666,0.1309206485748291,0.014905929565429688,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Lenses,0.6666666666666666,0.1307365894317627,0.014955997467041016,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Lenses,0.6666666666666666,0.1309041976928711,0.0149078369140625,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Letter,0.9152,2.235665798187256,0.9188814163208008,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Letter,0.9166,2.321647882461548,0.9419906139373779,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Letter,0.9096,2.283796548843384,0.9755852222442627,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Letter,0.9198,2.2514753341674805,1.0099759101867676,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Letter,0.917,2.294966459274292,0.9409432411193848,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Libras,0.5888888888888889,0.19889354705810547,0.03130936622619629,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Libras,0.6666666666666666,0.19862580299377441,0.03140854835510254,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Libras,0.6222222222222222,0.1988229751586914,0.03134441375732422,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Libras,0.6444444444444445,0.19749140739440918,0.03137803077697754,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Libras,0.6444444444444445,0.19810223579406738,0.031215906143188477,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
LowResSpect,0.8571428571428571,0.21602940559387207,0.03892350196838379,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
LowResSpect,0.8796992481203008,0.21468806266784668,0.039322853088378906,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
LowResSpect,0.849624060150376,0.21500635147094727,0.03916144371032715,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
LowResSpect,0.8571428571428571,0.21333575248718262,0.03909158706665039,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
LowResSpect,0.8646616541353384,0.21860456466674805,0.03924369812011719,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
LungCancer,0.375,0.1318044662475586,0.015261173248291016,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
LungCancer,0.5,0.13156580924987793,0.015233278274536133,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
LungCancer,0.25,0.13327670097351074,0.015485525131225586,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
LungCancer,0.625,0.13183951377868652,0.015244722366333008,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
LungCancer,0.375,0.13135242462158203,0.015290498733520508,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Lymphography,0.8648648648648649,0.1415712833404541,0.020902395248413086,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Lymphography,0.9459459459459459,0.14137482643127441,0.020835399627685547,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Lymphography,0.918918918918919,0.1409893035888672,0.020560503005981445,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Lymphography,0.8108108108108109,0.14101481437683105,0.020741701126098633,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Lymphography,0.8648648648648649,0.14152812957763672,0.020784616470336914,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Magic,0.7165089379600421,3.2743964195251465,0.8487367630004883,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Magic,0.6927444794952682,3.366868734359741,0.8525407314300537,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Magic,0.7144058885383806,3.290778160095215,0.8504683971405029,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Magic,0.6723449001051525,3.257448673248291,0.919994592666626,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Magic,0.6304942166140904,3.28903865814209,0.8485004901885986,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Mammographic,0.7333333333333333,0.20620131492614746,0.05626702308654785,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Mammographic,0.6833333333333333,0.2093501091003418,0.058233022689819336,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Mammographic,0.7291666666666666,0.20864653587341309,0.057810068130493164,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Mammographic,0.7458333333333333,0.208298921585083,0.0577547550201416,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Mammographic,0.4666666666666667,0.2161273956298828,0.05896615982055664,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Miniboone,0.803788903924222,41.05490589141846,5.883249044418335,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Miniboone,0.8096629351703777,40.128170013427734,6.045202255249023,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Miniboone,0.8226104071841555,41.06898379325867,6.0258495807647705,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Miniboone,0.763378029277894,40.29385447502136,5.862004041671753,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
Miniboone,0.820980440398573,40.550572872161865,6.024168968200684,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
MolecBiolPromoter,0.8461538461538461,0.1389145851135254,0.018541336059570312,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
MolecBiolPromoter,0.9230769230769231,0.1387500762939453,0.018634796142578125,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
MolecBiolPromoter,0.8076923076923077,0.1422126293182373,0.019574642181396484,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
MolecBiolPromoter,0.8461538461538461,0.1390829086303711,0.018581867218017578,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
MolecBiolPromoter,0.9615384615384616,0.13870859146118164,0.01859736442565918,10000,random_forest,flocet,30,5,,,,,,,,,,,,5,reset,0.5,0,,,
